Формат,Brand,SKU,Категория,Месяц,Кол-во уп,Сумма,Кол-во магазинов
SM,XPYJ,WINFH14413,Зубные щетки,33,7612,1093632.3,683
SM,XPYJ,WINFH14413,Зубные щетки,34,5097,838974.8599999999,675
SM,XPYJ,WINFH14413,Зубные щетки,35,3664,633373.8899999999,660
SM,XPYJ,WINFH14413,Зубные щетки,36,3227,611559.94,666
SM,XPYJ,WINFH14413,Зубные щетки,37,6960,1061632.88,718
SM,XPYJ,WINFH14413,Зубные щетки,38,2865,575870.8000000003,629
SM,XPYJ,WINFH14413,Зубные щетки,39,11353,1395339.4899999993,747
SM,XPYJ,WINFH14413,Зубные щетки,40,6108,880340.51,722
SM,XPYJ,WINFH14413,Зубные щетки,41,2836,565963.27,641
SM,XPYJ,WINFH14413,Зубные щетки,42,2973,581340.8699999999,648
SM,XPYJ,WINFH14413,Зубные щетки,43,5749,965336.98,723
SM,XPYJ,WINFH14413,Зубные щетки,44,6408,967004.27,750
SM,XPYJ,WINFH14413,Зубные щетки,45,8594,1166008.3299999991,769
SM,XPYJ,WINFH14413,Зубные щетки,46,4839,796524.2300000002,745
SM,XPYJ,WINFH14413,Зубные щетки,47,4780,774320.43,757
SM,XPYJ,WINFH14413,Зубные щетки,48,2807,582831.5800000002,686
SM,XPYJ,WINFH14413,Зубные щетки,49,7322,1050316.6800000009,807
SM,XPYJ,WINFH14413,Зубные щетки,50,6467,927786.5400000002,798
SM,XPYJ,WINFH14413,Зубные щетки,51,3311,673728.1599999997,748
SM,XPYJ,WINFH14413,Зубные щетки,52,4387,697449.0900000001,770
SM,XPYJ,WINFH14413,Зубные щетки,53,6163,902587.3700000008,790
SM,XPYJ,WINFH14413,Зубные щетки,54,5953,897263.6500000013,798
SM,XPYJ,AIVPJ12175,Зубные щетки,40,118,25712.359999999993,60
SM,XPYJ,AIVPJ12175,Зубные щетки,41,358,81634.85000000003,114
SM,XPYJ,AIVPJ12175,Зубные щетки,42,3853,523633.08,419
SM,XPYJ,AIVPJ12175,Зубные щетки,43,2334,459668.81,441
SM,XPYJ,AIVPJ12175,Зубные щетки,44,7595,1117970.8800000004,524
SM,XPYJ,AIVPJ12175,Зубные щетки,45,2863,537112.14,518
SM,XPYJ,AIVPJ12175,Зубные щетки,46,8678,1280998.62,657
SM,XPYJ,AIVPJ12175,Зубные щетки,47,2499,534557.1700000003,553
SM,XPYJ,AIVPJ12175,Зубные щетки,48,6797,1047896.6899999995,673
SM,XPYJ,AIVPJ12175,Зубные щетки,49,6188,1070801.0100000005,777
SM,XPYJ,AIVPJ12175,Зубные щетки,50,11127,1719785.7299999997,808
SM,XPYJ,AIVPJ12175,Зубные щетки,51,10334,1593963.6299999994,800
SM,XPYJ,AIVPJ12175,Зубные щетки,52,2312,474974.5299999997,597
SM,XPYJ,AIVPJ12175,Зубные щетки,53,5433,818726.2100000004,746
SM,XPYJ,AIVPJ12175,Зубные щетки,54,4975,792594.4700000003,770
SM,XPYJ,MIPGV5465,Зубная паста,52,258,49433.42,98
SM,XPYJ,MIPGV5465,Зубная паста,53,734,127553.38999999998,133
SM,XPYJ,MIPGV5465,Зубная паста,54,848,146207.84000000005,139
SM,XPYJ,EAAEW88407,Зубные щетки,50,349,105612.38999999998,161
SM,XPYJ,EAAEW88407,Зубные щетки,51,1425,414580.7599999999,387
SM,XPYJ,EAAEW88407,Зубные щетки,52,1684,469329.01,467
SM,XPYJ,EAAEW88407,Зубные щетки,53,5722,994047.0500000005,611
SM,XPYJ,EAAEW88407,Зубные щетки,54,9093,1462538.2199999988,749
SM,XPYJ,VGXZY72590,Зубные щетки,50,1109,176748.49999999997,239
SM,XPYJ,VGXZY72590,Зубные щетки,51,3652,573001.8500000001,327
SM,XPYJ,VGXZY72590,Зубные щетки,52,11248,1307932.3099999998,697
SM,XPYJ,VGXZY72590,Зубные щетки,53,12308,1372919.2400000002,698
SM,XPYJ,VGXZY72590,Зубные щетки,54,6737,897297.2200000004,687
SM,XPYJ,FUSNO49082,Зубная паста,52,504,96856.1,169
SM,XPYJ,FUSNO49082,Зубная паста,53,1166,208858.56,218
SM,XPYJ,FUSNO49082,Зубная паста,54,946,172395.63000000006,227
SM,XPYJ,YAXHV57093,Зубная паста,5,815,81761.12,135
SM,XPYJ,YAXHV57093,Зубная паста,6,414,42300.18,81
SM,XPYJ,YAXHV57093,Зубная паста,7,546,42014.65,78
SM,XPYJ,YAXHV57093,Зубная паста,8,353,26769.99,47
SM,XPYJ,YAXHV57093,Зубная паста,9,177,12295.23,32
SM,XPYJ,YAXHV57093,Зубная паста,10,77,5477.88,19
SM,XPYJ,YAXHV57093,Зубная паста,11,66,3971.04,14
SM,XPYJ,YAXHV57093,Зубная паста,12,88,5827.01,13
SM,XPYJ,YAXHV57093,Зубная паста,13,54,3159.53,10
SM,XPYJ,YAXHV57093,Зубная паста,14,124,5912.6399999999985,17
SM,XPYJ,YAXHV57093,Зубная паста,15,36,1763.5500000000006,8
SM,XPYJ,YAXHV57093,Зубная паста,16,5,449.03,4
SM,XPYJ,YAXHV57093,Зубная паста,17,14,389.14,3
SM,XPYJ,YAXHV57093,Зубная паста,18,2,483.02,2
SM,XPYJ,YAXHV57093,Зубная паста,19,287,58075.84999999999,44
SM,XPYJ,YAXHV57093,Зубная паста,20,213,46822.28000000001,58
SM,XPYJ,YAXHV57093,Зубная паста,21,920,197246.32000000004,137
SM,XPYJ,YAXHV57093,Зубная паста,22,800,173936.76999999993,139
SM,XPYJ,YAXHV57093,Зубная паста,24,374,81690.90000000002,103
SM,XPYJ,YAXHV57093,Зубная паста,25,225,45447.90000000001,73
SM,XPYJ,YAXHV57093,Зубная паста,26,103,22929.44,45
SM,XPYJ,YAXHV57093,Зубная паста,27,75,16112.25,43
SM,XPYJ,YAXHV57093,Зубная паста,28,94,20463.620000000006,39
SM,XPYJ,YAXHV57093,Зубная паста,29,50,11165.07,22
SM,XPYJ,YAXHV57093,Зубная паста,30,45,9631.47,23
SM,XPYJ,YAXHV57093,Зубная паста,31,39,8480.38,20
SM,XPYJ,YAXHV57093,Зубная паста,32,68,6423.719999999998,17
SM,XPYJ,YAXHV57093,Зубная паста,33,24,2342.08,7
SM,XPYJ,YAXHV57093,Зубная паста,34,7,943.53,5
SM,XPYJ,YAXHV57093,Зубная паста,35,3,328.05,2
SM,XPYJ,YAXHV57093,Зубная паста,36,7,963.44,3
SM,XPYJ,YAXHV57093,Зубная паста,37,1,249.0,1
SM,XPYJ,YAXHV57093,Зубная паста,47,1,139.0,1
SM,XPYJ,BVNLQ34775,Зубная паста,5,5435,1041677.7900000006,459
SM,XPYJ,BVNLQ34775,Зубная паста,6,3856,707556.5800000002,459
SM,XPYJ,BVNLQ34775,Зубная паста,7,3697,709035.7899999998,454
SM,XPYJ,BVNLQ34775,Зубная паста,8,4416,758093.6900000002,462
SM,XPYJ,BVNLQ34775,Зубная паста,9,3654,698776.65,435
SM,XPYJ,BVNLQ34775,Зубная паста,10,3479,745818.81,407
SM,XPYJ,BVNLQ34775,Зубная паста,11,6717,1101686.9,484
SM,XPYJ,BVNLQ34775,Зубная паста,12,3571,696934.09,462
SM,XPYJ,BVNLQ34775,Зубная паста,13,7574,1014947.6,483
SM,XPYJ,BVNLQ34775,Зубная паста,14,3804,573053.2899999999,402
SM,XPYJ,BVNLQ34775,Зубная паста,15,2917,501063.6400000001,357
SM,XPYJ,BVNLQ34775,Зубная паста,16,2690,509390.31,371
SM,XPYJ,BVNLQ34775,Зубная паста,17,1813,407535.44000000006,336
SM,XPYJ,BVNLQ34775,Зубная паста,18,1461,349081.23000000004,327
SM,XPYJ,BVNLQ34775,Зубная паста,19,2610,523221.26,353
SM,XPYJ,BVNLQ34775,Зубная паста,20,2677,601989.17,401
SM,XPYJ,BVNLQ34775,Зубная паста,21,2586,608409.1200000001,395
SM,XPYJ,BVNLQ34775,Зубная паста,22,2516,590342.9599999997,398
SM,XPYJ,BVNLQ34775,Зубная паста,24,2605,606708.2499999999,419
SM,XPYJ,BVNLQ34775,Зубная паста,25,2632,591510.35,407
SM,XPYJ,BVNLQ34775,Зубная паста,26,2372,536374.86,411
SM,XPYJ,BVNLQ34775,Зубная паста,27,4557,900625.2299999999,561
SM,XPYJ,BVNLQ34775,Зубная паста,28,11511,1774859.8499999996,609
SM,XPYJ,BVNLQ34775,Зубная паста,29,3436,723749.0599999998,525
SM,XPYJ,BVNLQ34775,Зубная паста,30,9869,1585726.96,574
SM,XPYJ,BVNLQ34775,Зубная паста,31,7147,1214298.2600000002,523
SM,XPYJ,BVNLQ34775,Зубная паста,32,3224,746298.16,528
SM,XPYJ,BVNLQ34775,Зубная паста,33,14391,2235640.4000000004,611
SM,XPYJ,BVNLQ34775,Зубная паста,34,5362,1000109.9300000002,551
SM,XPYJ,BVNLQ34775,Зубная паста,35,3645,674145.8199999997,479
SM,XPYJ,BVNLQ34775,Зубная паста,36,2903,563098.1,419
SM,XPYJ,BVNLQ34775,Зубная паста,37,2539,503995.5299999999,378
SM,XPYJ,BVNLQ34775,Зубная паста,38,3261,642355.5199999999,332
SM,XPYJ,BVNLQ34775,Зубная паста,39,2467,458023.2199999997,281
SM,XPYJ,BVNLQ34775,Зубная паста,40,2560,335215.41000000003,239
SM,XPYJ,BVNLQ34775,Зубная паста,41,1632,303692.7799999999,198
SM,XPYJ,BVNLQ34775,Зубная паста,42,1808,320223.48999999993,176
SM,XPYJ,BVNLQ34775,Зубная паста,43,739,155555.7,151
SM,XPYJ,BVNLQ34775,Зубная паста,44,651,153247.71,139
SM,XPYJ,BVNLQ34775,Зубная паста,45,2592,421440.81,151
SM,XPYJ,BVNLQ34775,Зубная паста,46,915,203645.52000000005,137
SM,XPYJ,BVNLQ34775,Зубная паста,47,687,164099.1,122
SM,XPYJ,BVNLQ34775,Зубная паста,48,2613,431702.8000000001,139
SM,XPYJ,BVNLQ34775,Зубная паста,49,1377,238927.25,134
SM,XPYJ,BVNLQ34775,Зубная паста,50,2552,433052.22,245
SM,XPYJ,BVNLQ34775,Зубная паста,51,4020,925863.5,650
SM,XPYJ,BVNLQ34775,Зубная паста,52,5389,1056857.4400000004,750
SM,XPYJ,BVNLQ34775,Зубная паста,53,5340,1018470.4300000005,768
SM,XPYJ,BVNLQ34775,Зубная паста,54,7092,1266169.1699999992,808
SM,XPYJ,JPLOR92040,Зубная паста,20,1385,101482.71,73
SM,XPYJ,JPLOR92040,Зубная паста,21,50,3811.5,12
SM,XPYJ,JPLOR92040,Зубная паста,22,14,1191.56,3
SM,XPYJ,JPLOR92040,Зубная паста,24,382,58504.44,46
SM,XPYJ,JPLOR92040,Зубная паста,25,359,55442.34,46
SM,XPYJ,JPLOR92040,Зубная паста,26,5512,525773.4099999998,290
SM,XPYJ,JPLOR92040,Зубная паста,27,1722,253937.06,395
SM,XPYJ,JPLOR92040,Зубная паста,28,7067,639090.7000000001,616
SM,XPYJ,JPLOR92040,Зубная паста,29,4682,519082.7200000001,540
SM,XPYJ,JPLOR92040,Зубная паста,30,2926,316223.6300000001,366
SM,XPYJ,JPLOR92040,Зубная паста,31,810,119044.16,217
SM,XPYJ,JPLOR92040,Зубная паста,32,858,120971.41,206
SM,XPYJ,JPLOR92040,Зубная паста,33,2144,233065.79000000004,255
SM,XPYJ,JPLOR92040,Зубная паста,34,2206,189416.75999999995,200
SM,XPYJ,JPLOR92040,Зубная паста,35,2140,212273.43,151
SM,XPYJ,JPLOR92040,Зубная паста,36,2236,222012.27,136
SM,XPYJ,JPLOR92040,Зубная паста,37,1508,156283.19,125
SM,XPYJ,JPLOR92040,Зубная паста,38,512,75965.71999999999,99
SM,XPYJ,JPLOR92040,Зубная паста,39,565,75167.06,108
SM,XPYJ,JPLOR92040,Зубная паста,40,699,72735.06999999999,100
SM,XPYJ,JPLOR92040,Зубная паста,41,172,24404.860000000004,54
SM,XPYJ,JPLOR92040,Зубная паста,42,91,12880.04,29
SM,XPYJ,JPLOR92040,Зубная паста,43,92,13230.64,31
SM,XPYJ,JPLOR92040,Зубная паста,44,57,7946.33,23
SM,XPYJ,JPLOR92040,Зубная паста,45,20,2791.43,10
SM,XPYJ,JPLOR92040,Зубная паста,46,27,3233.32,9
SM,XPYJ,JPLOR92040,Зубная паста,47,27,2730.5,7
SM,XPYJ,JPLOR92040,Зубная паста,48,15,1880.8,5
SM,XPYJ,JPLOR92040,Зубная паста,49,8,807.5799999999998,3
SM,XPYJ,JPLOR92040,Зубная паста,50,16,1394.44,2
SM,XPYJ,JPLOR92040,Зубная паста,51,4,546.9200000000002,2
SM,XPYJ,JPLOR92040,Зубная паста,52,5,657.0699999999998,2
SM,XPYJ,JPLOR92040,Зубная паста,53,1,89.0,1
SM,XPYJ,BQOWV82019,Зубная паста,26,58,9628.8,28
SM,XPYJ,BQOWV82019,Зубная паста,27,744,122486.92,158
SM,XPYJ,BQOWV82019,Зубная паста,28,792,130964.28,193
SM,XPYJ,BQOWV82019,Зубная паста,29,5434,595312.0800000003,371
SM,XPYJ,BQOWV82019,Зубная паста,30,2021,312448.23,367
SM,XPYJ,BQOWV82019,Зубная паста,31,3959,477839.05,378
SM,XPYJ,BQOWV82019,Зубная паста,32,5638,675746.64,429
SM,XPYJ,BQOWV82019,Зубная паста,33,1790,250667.45,358
SM,XPYJ,BQOWV82019,Зубная паста,34,2753,276329.3,355
SM,XPYJ,BQOWV82019,Зубная паста,35,3934,398189.64,309
SM,XPYJ,BQOWV82019,Зубная паста,36,1354,156278.72000000006,230
SM,XPYJ,BQOWV82019,Зубная паста,37,2667,303190.88999999984,218
SM,XPYJ,BQOWV82019,Зубная паста,38,1583,195258.01000000004,187
SM,XPYJ,BQOWV82019,Зубная паста,39,3219,365528.82000000007,221
SM,XPYJ,BQOWV82019,Зубная паста,40,3874,480736.0,441
SM,XPYJ,BQOWV82019,Зубная паста,41,6043,753158.3400000002,474
SM,XPYJ,BQOWV82019,Зубная паста,42,4122,581664.49,561
SM,XPYJ,BQOWV82019,Зубная паста,43,8229,1010157.8099999998,595
SM,XPYJ,BQOWV82019,Зубная паста,44,11708,1363177.39,563
SM,XPYJ,BQOWV82019,Зубная паста,45,6525,734019.7999999997,490
SM,XPYJ,BQOWV82019,Зубная паста,46,1566,254594.43999999997,392
SM,XPYJ,BQOWV82019,Зубная паста,47,1769,276414.62000000005,382
SM,XPYJ,BQOWV82019,Зубная паста,48,1299,211053.24000000008,372
SM,XPYJ,BQOWV82019,Зубная паста,49,4741,562857.0000000003,436
SM,XPYJ,BQOWV82019,Зубная паста,50,1984,271031.75999999995,361
SM,XPYJ,BQOWV82019,Зубная паста,51,11641,1241685.460000001,785
SM,XPYJ,BQOWV82019,Зубная паста,52,2375,315077.28,544
SM,XPYJ,BQOWV82019,Зубная паста,53,2899,363050.4799999999,504
SM,XPYJ,BQOWV82019,Зубная паста,54,3382,438576.45000000007,499
SM,XPYJ,NXCXN14095,Зубные щетки,7,26,7388.559999999998,17
SM,XPYJ,NXCXN14095,Зубные щетки,8,218,61310.62000000001,63
SM,XPYJ,NXCXN14095,Зубные щетки,9,215,60918.67,62
SM,XPYJ,NXCXN14095,Зубные щетки,10,258,74874.79000000001,75
SM,XPYJ,NXCXN14095,Зубные щетки,11,409,100128.91,85
SM,XPYJ,NXCXN14095,Зубные щетки,12,362,105069.63,89
SM,XPYJ,NXCXN14095,Зубные щетки,13,350,97985.98,91
SM,XPYJ,NXCXN14095,Зубные щетки,14,2176,338068.93,224
SM,XPYJ,NXCXN14095,Зубные щетки,15,676,155212.85999999993,184
SM,XPYJ,NXCXN14095,Зубные щетки,16,5235,903346.3200000002,482
SM,XPYJ,NXCXN14095,Зубные щетки,17,2293,444088.8000000001,447
SM,XPYJ,NXCXN14095,Зубные щетки,18,1954,381555.28,432
SM,XPYJ,NXCXN14095,Зубные щетки,19,4984,775282.7500000001,512
SM,XPYJ,NXCXN14095,Зубные щетки,20,4597,664150.8699999999,486
SM,XPYJ,NXCXN14095,Зубные щетки,21,3787,533159.8800000001,453
SM,XPYJ,NXCXN14095,Зубные щетки,22,7247,978894.7,563
SM,XPYJ,NXCXN14095,Зубные щетки,24,8236,1008543.19,599
SM,XPYJ,NXCXN14095,Зубные щетки,25,2810,476006.84,535
SM,XPYJ,NXCXN14095,Зубные щетки,26,2822,492876.1700000002,554
SM,XPYJ,NXCXN14095,Зубные щетки,27,4644,746175.6499999997,620
SM,XPYJ,NXCXN14095,Зубные щетки,28,4585,716885.4400000002,631
SM,XPYJ,NXCXN14095,Зубные щетки,29,4605,642054.6799999999,616
SM,XPYJ,NXCXN14095,Зубные щетки,30,3384,455279.11,520
SM,XPYJ,NXCXN14095,Зубные щетки,31,2913,442916.84,433
SM,XPYJ,NXCXN14095,Зубные щетки,32,2293,385754.26000000007,451
SM,XPYJ,NXCXN14095,Зубные щетки,33,6302,850954.1,533
SM,XPYJ,NXCXN14095,Зубные щетки,34,2516,411456.7,420
SM,XPYJ,NXCXN14095,Зубные щетки,35,1906,343548.5400000001,441
SM,XPYJ,NXCXN14095,Зубные щетки,36,6901,901308.5,548
SM,XPYJ,NXCXN14095,Зубные щетки,37,5565,768240.07,526
SM,XPYJ,NXCXN14095,Зубные щетки,38,5741,834842.3199999997,531
SM,XPYJ,NXCXN14095,Зубные щетки,39,3262,531682.8900000001,526
SM,XPYJ,NXCXN14095,Зубные щетки,40,1505,288471.31,444
SM,XPYJ,NXCXN14095,Зубные щетки,41,3655,566471.5100000001,525
SM,XPYJ,NXCXN14095,Зубные щетки,42,3379,499558.66,516
SM,XPYJ,NXCXN14095,Зубные щетки,43,1621,312953.14,443
SM,XPYJ,NXCXN14095,Зубные щетки,44,5863,847518.45,577
SM,XPYJ,NXCXN14095,Зубные щетки,45,2192,406436.9100000001,505
SM,XPYJ,NXCXN14095,Зубные щетки,46,5449,795283.1299999999,582
SM,XPYJ,NXCXN14095,Зубные щетки,47,1221,261419.08,432
SM,XPYJ,NXCXN14095,Зубные щетки,48,4357,658504.31,588
SM,XPYJ,NXCXN14095,Зубные щетки,49,1507,301014.17000000004,466
SM,XPYJ,NXCXN14095,Зубные щетки,50,5558,739062.7700000011,604
SM,XPYJ,NXCXN14095,Зубные щетки,51,3754,565088.17,574
SM,XPYJ,NXCXN14095,Зубные щетки,52,866,182886.33,372
SM,XPYJ,NXCXN14095,Зубные щетки,53,2967,443403.21000000014,571
SM,XPYJ,NXCXN14095,Зубные щетки,54,2855,447985.97000000026,571
SM,XPYJ,PPTLN53704,Зубные щетки,5,1494,340507.60999999987,374
SM,XPYJ,PPTLN53704,Зубные щетки,6,1679,382425.19,380
SM,XPYJ,PPTLN53704,Зубные щетки,7,1981,447643.46,401
SM,XPYJ,PPTLN53704,Зубные щетки,8,1823,413313.52,394
SM,XPYJ,PPTLN53704,Зубные щетки,9,1289,312004.96,343
SM,XPYJ,PPTLN53704,Зубные щетки,10,992,254330.49,305
SM,XPYJ,PPTLN53704,Зубные щетки,11,1020,258154.81,280
SM,XPYJ,PPTLN53704,Зубные щетки,12,918,249570.96,256
SM,XPYJ,PPTLN53704,Зубные щетки,13,1412,304225.9800000001,264
SM,XPYJ,PPTLN53704,Зубные щетки,14,1131,235875.56,224
SM,XPYJ,PPTLN53704,Зубные щетки,15,843,195902.36,214
SM,XPYJ,PPTLN53704,Зубные щетки,16,3350,580376.3600000002,469
SM,XPYJ,PPTLN53704,Зубные щетки,17,2648,518011.81000000023,450
SM,XPYJ,PPTLN53704,Зубные щетки,18,2415,477084.79,436
SM,XPYJ,PPTLN53704,Зубные щетки,19,5373,831679.2399999999,514
SM,XPYJ,PPTLN53704,Зубные щетки,20,4549,671143.8699999999,491
SM,XPYJ,PPTLN53704,Зубные щетки,21,4737,682770.26,520
SM,XPYJ,PPTLN53704,Зубные щетки,22,4310,594369.2999999999,538
SM,XPYJ,PPTLN53704,Зубные щетки,24,5717,702699.65,588
SM,XPYJ,PPTLN53704,Зубные щетки,25,3894,645607.1400000001,546
SM,XPYJ,PPTLN53704,Зубные щетки,26,2690,469662.9200000001,550
SM,XPYJ,PPTLN53704,Зубные щетки,27,3151,514608.50000000006,576
SM,XPYJ,PPTLN53704,Зубные щетки,28,2971,473715.40000000026,577
SM,XPYJ,PPTLN53704,Зубные щетки,29,3763,528457.2500000001,610
SM,XPYJ,PPTLN53704,Зубные щетки,30,3948,555674.32,595
SM,XPYJ,PPTLN53704,Зубные щетки,31,3209,494382.64,551
SM,XPYJ,PPTLN53704,Зубные щетки,32,2220,377725.51,505
SM,XPYJ,PPTLN53704,Зубные щетки,33,4359,600394.7499999997,603
SM,XPYJ,PPTLN53704,Зубные щетки,34,2121,359687.2900000001,513
SM,XPYJ,PPTLN53704,Зубные щетки,35,1329,239361.02,449
SM,XPYJ,PPTLN53704,Зубные щетки,36,4198,556411.1900000001,572
SM,XPYJ,PPTLN53704,Зубные щетки,37,3753,535881.6599999997,538
SM,XPYJ,PPTLN53704,Зубные щетки,38,3164,472306.47000000026,507
SM,XPYJ,PPTLN53704,Зубные щетки,39,2012,332283.58000000013,487
SM,XPYJ,PPTLN53704,Зубные щетки,40,1396,236871.74,433
SM,XPYJ,PPTLN53704,Зубные щетки,41,2213,356376.2,467
SM,XPYJ,PPTLN53704,Зубные щетки,42,2056,321938.33,465
SM,XPYJ,PPTLN53704,Зубные щетки,43,979,188790.42000000004,366
SM,XPYJ,PPTLN53704,Зубные щетки,44,2318,345708.30000000016,450
SM,XPYJ,PPTLN53704,Зубные щетки,45,733,138332.57,280
SM,XPYJ,PPTLN53704,Зубные щетки,46,1209,207746.48,318
SM,XPYJ,PPTLN53704,Зубные щетки,47,464,99829.78,195
SM,XPYJ,PPTLN53704,Зубные щетки,48,1303,200445.48,307
SM,XPYJ,PPTLN53704,Зубные щетки,49,794,131799.49,248
SM,XPYJ,PPTLN53704,Зубные щетки,50,1531,211168.07999999987,271
SM,XPYJ,PPTLN53704,Зубные щетки,51,861,130252.71,209
SM,XPYJ,PPTLN53704,Зубные щетки,52,218,44187.13,97
SM,XPYJ,PPTLN53704,Зубные щетки,53,936,123817.52999999994,186
SM,XPYJ,PPTLN53704,Зубные щетки,54,903,119863.99999999994,176
SM,XPYJ,PPACR46865,Зубные щетки,27,222,34123.57,92
SM,XPYJ,PPACR46865,Зубные щетки,28,2687,416997.45000000007,298
SM,XPYJ,PPACR46865,Зубные щетки,29,2914,458026.3599999999,292
SM,XPYJ,PPACR46865,Зубные щетки,30,3185,498955.26,306
SM,XPYJ,PPACR46865,Зубные щетки,31,3395,536050.0000000001,302
SM,XPYJ,PPACR46865,Зубные щетки,32,5591,684879.09,327
SM,XPYJ,PPACR46865,Зубные щетки,33,5391,683214.96,455
SM,XPYJ,PPACR46865,Зубные щетки,34,3185,419225.81,371
SM,XPYJ,PPACR46865,Зубные щетки,35,3055,401028.06000000006,262
