global_max_products,global_max_difference_products,global_max_all_price,global_max_difference_all_price,global_max_shops,global_max_difference_shops,global_max_price,global_max_difference_price,global_min_products,global_min_difference_products,global_min_all_price,global_min_difference_all_price,global_min_shops,global_min_difference_shops,global_min_price,global_min_difference_price,difference_left_products,difference_left_difference_products,difference_left_all_price,difference_left_difference_all_price,difference_left_shops,difference_left_difference_shops,difference_left_price,difference_left_difference_price,difference_right_products,difference_right_difference_products,difference_right_all_price,difference_right_difference_all_price,difference_right_shops,difference_right_difference_shops,difference_right_price,difference_right_difference_price,local_min_products,local_min_difference_products,local_min_all_price,local_min_difference_all_price,local_min_shops,local_min_difference_shops,local_min_price,local_min_difference_price,local_max_products,local_max_difference_products,local_max_all_price,local_max_difference_all_price,local_max_shops,local_max_difference_shops,local_max_price,local_max_difference_price,month
1,1,1,1,2,2,6,5,11,12,10,12,9,12,11,13,2169.6,-0.9742328874901652,2141.0494694087697,-0.9518810893988782,268.8333333333333,-0.6898089171974522,1.6805104081606514,-0.9541128645365468,1,7,2,7,0,6,4,3,2.7526008627251968,-1.4341971912552482,2.688121650121233,-1.4487815237362005,37.51162790697674,-0.8520849724626278,1.4984086278013073,-0.45540040341353943,10,13,9,13,7,12,12,12,42
7,3,6,2,12,5,1,2,6,6,6,6,6,6,6,6,1.0,-1.0136818823424805,2.421832011124303,-0.9306446608995482,1.0,-0.7922779922779922,1.3849328227457745,-1.0600638027398226,6,2,6,2,7,2,0,4,13.21407666842585,-0.9209315945453352,10.279886454196388,-0.8311500265497163,2.2477259806708356,-0.1458214894826606,1.3431615451156302,-0.2592206379686665,6,6,6,6,6,5,6,6,20
1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,0,7.314566821535939,6.511721907841552,7.695941007644958,6.369859697073681,4.1614562722595965,2.6283128636069812,1.05213899816817,1.0,1,1,1,1,1,1,0,4,14.545652173913043,-0.6463649494463168,14.660642149436665,-0.646842484466626,8.293375394321767,-0.4396626297577855,1.0079054534061973,-0.02975100493300038,0,1,0,1,0,1,0,0,5
2,4,2,4,3,5,4,3,4,8,4,8,4,8,8,11,835.625,-927.8461538461538,1178.0230515031833,-551.2277392255329,307.89473684210526,-107.625,1.9740503026729388,-1.1885153667235924,2,3,2,3,3,2,0,3,4011.0,-0.6132180986273513,3560.2424102564105,-0.6163627655948276,2925.0,-0.3082706766917293,1.0653589743589744,-18.415854074326592,5,7,4,7,4,7,7,10,29
2,2,2,2,2,2,2,3,1,2,1,2,1,2,2,2,8.329529243937232,-11.725708502024291,8.51284128320031,-11.974746236389148,3.9037328094302555,-1.9156626506024097,1.0791320710079761,9.287597628894266,1,1,1,1,1,1,0,3,4.712671509281678,-1.0523208284131165,4.554543441011749,-1.0481609434405752,3.4406926406926406,-0.8163148887621221,1.0478697130834433,-0.06674812159602277,1,1,1,1,1,1,1,1,7
4,3,4,5,5,1,3,3,5,5,4,6,4,4,6,6,3.7414503216252486,-1.209419235348591,2.717027988536849,-1.0614512439593655,1.2007351098488013,-0.8363110877561745,2.3828270601883204,-1.2805195711529485,6,3,5,1,6,2,5,4,80849.0,-0.9488734160792285,37220.869536679544,-1.1579190369315615,14374.0,-0.6587334437086093,1.0933025074196503,-11.756387538299029,6,5,5,5,4,4,5,6,19
5,4,8,7,34,9,7,7,17,18,17,18,12,18,17,16,3.954674248931276,-0.9423282898781605,1.5965687443867862,-0.9322501393261605,1.0,-0.659171597633136,1.500832667318371,-1.1027364142195535,5,2,7,2,33,3,10,5,3.4173235735735736,-1.1336440685850382,2.6639035285924413,-0.9687166501999421,2.348702742772424,-0.6710843373493975,1.7032454326023352,-0.9923792331266987,17,17,17,17,12,17,17,17,49
3,3,2,4,2,2,0,3,6,11,7,10,3,7,6,11,31290.0,-4.347080878414569,22325.510781068264,-4.335549045105957,1821.0,-2.8227848101265822,1.6963082051984295,-1.1881430616444486,0,3,0,5,1,4,5,1,31290.0,-0.9347768856127419,18623.198298380474,-0.8965369339818438,3642.0,-0.8043840177580466,1.0,-0.9911094111500859,5,11,6,10,2,5,7,10,34
5,2,5,3,5,2,3,5,5,6,5,6,3,4,7,8,2.996190902980058,-21.387700534759357,2.771398273492344,-44.24102115501366,1.4125500667556743,4.514285714285714,1.4151608102226672,-0.738230752945501,4,3,4,2,5,2,5,4,13372.0,-0.8718256130790191,16160.964739517145,-0.901146242146569,2116.0,-0.35625704622322435,1.6672484364977493,-1.0,5,7,5,7,2,6,7,7,18
1,1,1,1,1,2,2,3,6,7,6,6,4,6,5,7,2371.818181818182,-30.28435114503817,2015.9706162160035,-39.52469816726477,332.55555555555554,-68.42857142857143,1.451212655194314,-1.4673472048599245,1,5,1,5,1,3,0,3,14.494444444444444,-0.653314121037464,13.398530049366533,-0.6464092744997323,3.521176470588235,-0.6705552963135791,1.2518059948307023,-0.2992592220145495,5,8,5,7,3,7,5,6,20
0,0,0,0,0,0,6,3,0,2,1,2,1,0,4,5,86405.0,-11464.5,47196.25784847219,-5969.588369802298,1825.0,-437.0,1.006765472398452,1.0,0,2,0,2,0,2,8,1,1.0,1.0,1.0,1.0,1.0,1.0,1.8317174656808313,-1.0,1,2,1,3,1,2,4,5,14
4,2,5,3,10,1,9,4,13,14,13,14,13,14,12,16,78003.0,-8.220980721357032,50199.52394251073,-11.89081230719854,5211.5,-5.44535240040858,1.0,1.0,0,7,0,8,0,6,4,1,9.222393000709388,-1.3881790542852395,6.300605099568933,-1.3948062273777748,1.9366406540319583,-2.157426143261837,1.7620486465855398,-1.0,13,15,13,15,13,15,12,16,46
4,2,4,1,12,5,10,4,12,14,12,15,12,15,12,13,10.747259606007411,-1.1201416987055723,6.12451724486812,-1.2457093373352843,1.3522871090218767,-0.691358024691358,1.3511148856198434,-1.5440176469279367,5,3,6,3,15,1,3,3,36.788089197489654,-0.8253420421089092,21.626073996917654,-0.8757669035765807,6.125716625716626,-0.7114875595553203,2.0327892108327053,-1.6638985838322093,13,14,13,15,12,15,12,14,49
1,1,1,1,1,2,0,2,5,4,5,5,3,5,6,8,9319.333333333334,-1.379809625955222,9355.810772482064,-1.31923509675938,1420.0,-0.7460629921259843,1.5094874314407634,1.0,1,6,1,5,0,2,1,5,328.91764705882355,-0.7384924478886378,226.18095287393564,-0.6987272996635108,25.818181818181817,-0.5553113553113553,1.0,-0.6847092384618383,5,6,5,6,2,5,6,8,25
0,0,0,0,0,0,8,7,5,11,6,12,4,6,10,12,153762.0,-230.43055555555554,64692.487650320465,-195.60898446824538,5208.0,-248.08333333333334,1.038961038961039,-1.0,2,5,3,5,0,4,6,2,1.0,1.0,1.0,1.0,1.0,1.0,2.58046154034332,-1.0,5,11,7,13,4,8,11,13,34
0,2,0,2,0,3,6,6,8,10,6,11,3,10,13,16,176216.0,-1.4429369122257054,178804.5012285012,-1.4560456791048073,6539.0,-938.5,2.224571911714273,-1.1794176124596147,1,5,2,6,0,5,0,4,1.0,-0.33435102374358744,1.0,-0.34464930828052753,1.0,-0.28704694907478207,1.6994095680917682,-0.56980724404028,7,10,6,11,3,10,13,15,47
0,1,0,1,0,2,7,4,2,4,2,4,1,4,4,7,149071.0,-5132.4,169424.55975563193,-5323.264105058364,9510.0,-5726.0,1.660939289805269,-1.660939289805269,0,4,0,4,0,2,0,2,1.0,-0.5164384756257085,1.0,-0.5179747080994839,1.0,-0.6021030494216614,1.466062446043896,-1.4614048944715097,2,4,2,4,1,3,4,7,20
5,5,8,5,48,8,18,3,12,16,13,16,0,15,13,14,1.760951304553379,-1.7471139691640196,1.6294965504479773,-1.551600600073646,1.0,0.024390243902439025,1.0292619579899798,-0.8902307560777463,4,3,4,3,48,3,10,4,2.0805164995330734,-1.0295628352927748,2.366653615141769,-0.7776053848037642,2.522934313568803,0.010769230769230769,1.505634465586369,-0.9684936391217142,12,16,13,16,0,14,12,15,49
1,1,1,1,1,2,4,3,9,9,8,11,3,7,7,12,58527.0,-239.27672955974842,45539.817632579994,-408.72856577711605,1915.0,-130.83333333333334,1.419910837624011,1.0,2,5,3,7,0,4,1,3,38.60620052770449,-0.6673273578783042,30.34578631568571,-0.6876998822910316,3.5727611940298507,-0.5692530819434373,1.3588535413747431,-0.9958175750834262,8,9,8,12,1,9,8,12,32
2,1,2,1,2,2,5,4,10,11,10,11,7,11,11,13,4257.0,-0.8854422025268716,3624.183883499832,-0.8636784617007618,397.75,-0.6998714652956298,1.654716772593342,-0.9762717849487949,1,7,1,7,0,5,1,5,291.5753424657534,-1.6151001805830252,206.458117203786,-1.6527959697907157,45.457142857142856,-0.8448409619860356,1.4979051550017068,-0.4559368889006136,9,12,9,12,6,10,12,12,42
8,4,8,4,15,6,11,7,13,15,13,15,12,14,12,15,17.51246477346629,-5.100689716747394,9.534043607287607,-3.3083796058382617,1.5021375351166484,-0.7925158116654955,1.0684788716999811,-1.156183297281794,20,4,18,4,20,4,4,2,8655.535714285714,-0.9834270787159967,5739.83249421916,-0.974099062021839,3074.5,-0.7311183144246354,2.017599958995105,-2.0043025879504994,14,16,14,16,13,15,11,14,49
1,1,1,1,1,0,12,3,9,11,10,13,8,13,13,15,24102.0,-72.66666666666667,13559.811953488377,-61.489133825517364,1640.0,-0.6026977314530962,2.3246750269378023,-0.5633948139703255,2,6,1,8,1,4,2,2,2678.0,-0.6516107605446696,1717.068780295312,-0.6435822016405117,328.0,1.0,3.267476285420821,-1.4454688383822174,10,13,10,14,7,13,13,15,49
0,2,0,2,3,3,4,4,5,5,5,5,5,5,6,7,71.1951219512195,-1.1945880513454215,55.057029248983525,-0.9255927030608196,1.2587404751232631,1.0,2.0136248037221454,3.564611465760414,4,4,2,3,2,2,0,2,1.0,-0.6491127098321343,1.0,-0.5962484948725123,24.36659436008677,-0.26917696432734906,1.5756063138731577,-0.4748051737646714,5,5,5,5,4,5,5,6,24
6,4,6,6,19,4,4,7,15,16,14,16,14,15,13,16,8.236092558279829,-0.562811770886884,4.598286747294063,-0.8463289492610712,1.6079930115745795,-0.7640828117477131,2.1283167532326988,-1.5158466144122242,5,2,8,2,14,1,5,4,14.45145924693785,-0.7784480266293688,7.624593083938305,-0.49818402634623427,4.439553813687066,-2.67321729365525,1.1826100995149886,-3.2063448563255847,15,15,14,15,14,14,12,16,48
9,4,8,4,6,2,0,2,14,15,15,18,11,14,12,16,6.854639175257732,-30.849624060150376,5.36277081721623,-40.342907175167305,2.6309963099630997,24.533333333333335,3.0665705130917043,-2.387763311793101,1,2,1,2,1,3,5,5,6649.0,-0.9704351939451277,9531.815881588158,-0.8026224829919407,1426.0,-0.4244521337946944,1.0,-2.331885805536997,13,15,14,18,10,15,12,16,49
1,1,1,1,1,2,2,3,5,5,5,6,4,5,5,7,6937.0,-1.2245663673268545,6979.521762694907,-1.1649666802826852,1403.0,-0.7442557442557443,1.76831295801921,1.0,1,5,1,5,0,3,2,6,396.4,-0.7193077534503938,278.2054233260353,-0.6773102664242935,25.053571428571427,-0.5530809205642168,1.459944517543507,-0.6930465598398011,5,6,5,7,3,5,5,7,25
1,2,1,2,1,2,2,2,2,2,2,2,1,2,2,3,39.014044943820224,-29.456090651558075,34.30325679497796,-38.63009124422021,12.981818181818182,26.928571428571427,1.165825349395921,-3.9504216076662115,0,3,0,3,0,3,2,3,1.2578337257743162,-0.9416772323854374,1.1183743260294094,-0.7796335911326799,1.080999242997729,-0.570779712339137,1.2725098277371059,-0.16093204330259886,1,2,1,2,0,2,3,2,7
1,2,1,2,1,2,0,2,1,1,1,1,1,1,2,2,59.42857142857143,155.91304347826087,71.61136316324858,125.77844959772868,37.55102040816327,52.05128205128205,1.2800300453520161,-1.321301832368193,0,3,0,3,0,2,0,3,1.1542730299667037,-0.7960044395116537,1.0866133461056546,-0.7442334243391134,1.1240073304825902,-0.6200366524129505,1.0,-0.14098069352369186,0,1,0,1,0,0,2,2,8
2,3,3,2,12,4,6,1,6,7,6,7,6,7,5,5,4.986902359094559,-1.213323256061125,3.0882313204648106,-1.0919211132569409,1.0937547834073167,-1.1350078492935636,1.015634305912639,-1.1292028548417965,2,4,2,5,11,2,5,7,25.71989030669353,-0.9589870912943241,17.295928635165588,-0.9019363449663007,2.7749514563106796,-0.11058427653716733,1.6853162850930672,-0.32067290210827953,5,8,5,8,6,7,5,5,26
2,3,2,2,3,4,5,3,11,13,12,13,10,13,12,15,13589.57142857143,-25.707101896779886,9162.634739486159,-32.15818671240793,1580.0,-11.091286307053942,2.944469942397882,-1.8063260271452084,1,4,1,6,0,6,1,2,1068.8426966292134,-1.0484483223891337,799.6969520740107,-1.0618646535984375,170.8108108108108,-0.6227865796831314,3.059284176678791,-1.1701250400537773,11,14,12,14,10,13,12,15,49
1,1,1,1,1,2,1,2,6,7,6,6,3,3,5,7,18759.5,-16.913669064748202,13077.739325842696,-26.79527301111206,1742.0,-14.737864077669903,1.8063820062896974,1.0,1,5,1,5,1,4,2,4,37519.0,-0.6266325497094728,23344.36273198909,-0.6296991656927751,3484.0,-0.43583118001722654,1.6564534226805432,-0.8925228646306894,5,7,5,6,3,4,6,7,20
0,0,0,0,0,0,3,4,3,4,4,6,3,3,4,5,2074.0,-8.727272727272727,1789.5251810678794,-12.023180367468942,406.0,-16.818181818181817,2.0806564161794077,-1.0291863824797955,0,3,0,3,0,3,1,2,1.0,1.0,1.0,1.0,1.0,1.0,2.4347007673396748,-2.8775431014296884,2,4,4,6,2,3,4,6,18
5,4,5,5,4,4,1,2,8,10,8,10,5,8,8,10,94.26525679758308,-16.830180748213536,61.71702820794213,-21.167321553311236,7.78921568627451,-6.301587301587301,2.633770899413864,-1.4000553640788047,6,2,6,2,3,2,3,2,9750.5625,-0.5137651172489013,5069.648315128618,-0.6113517425656526,1589.0,-0.4218019549511262,1.4691441260749087,-4.598898086866068,7,10,7,10,4,8,9,10,30
5,4,5,4,5,3,2,1,4,5,4,5,2,2,4,5,3.187309492122097,1.0,3.088081079432129,1.0,1.6978193146417446,1.0,1.7674699069144355,-1.016297022062678,4,1,3,1,4,1,1,2,18560.5,-0.7896865990886265,11414.952351138492,-0.8126909791287341,7085.0,-0.6659044134461468,1.43821177229447,-3.118469967909879,2,5,3,5,1,2,5,5,19
3,1,2,1,3,2,2,3,7,7,6,7,5,5,9,10,31.04644412191582,-0.8806468293141541,207.44522846760057,-1.0503907131988683,7.3625,-6.313131313131313,2.505703351327122,-1.467797103148926,4,2,3,3,3,2,3,2,21391.0,-0.9238583686754118,12851.246774193549,-0.894814568648067,1767.0,-0.3633720930232558,1.0717669856500174,-15.038629693957006,7,8,6,8,4,6,9,9,30
3,3,2,2,28,4,4,7,17,17,17,17,12,16,15,15,5.462993202445601,-1.139478613799563,3.5747495432059395,-1.1069213122106738,1.0,-0.5736704446381866,1.5070005637048198,-1.567667032480247,6,4,7,4,32,2,8,2,7.56014714898835,-1.0144904037061548,5.307230436582058,-0.9956465267174043,2.4058258349855115,-0.6804550155118925,1.601964892252715,-0.8426745239625308,17,18,17,18,13,17,14,14,49
4,2,4,2,3,0,3,1,1,1,1,1,0,0,1,1,1.0,-0.012479201331114808,1.0,-0.01288332104555843,1.0,-0.003389830508474576,1.1028243016608374,-1.002170593018155,3,1,3,1,3,1,0,2,212.28571428571428,-2.142857142857143,192.49277873729753,-2.137686110808063,421.0,1.0,1.0044144644973363,-473.11130306022403,1,1,1,1,0,1,0,2,7
1,1,1,1,1,1,1,2,6,6,6,6,4,5,5,8,29302.0,-118.2519042437432,41811.31644749951,-180.10005147213374,4923.5,-58.94017094017094,3.294466491595679,-30.045456504871094,1,4,0,4,0,5,1,3,2604.6222222222223,-0.9275411179297218,1362.1248478691953,-0.908129990402113,166.89830508474577,-0.7045361667347773,1.9154641105233015,-0.6525189803073149,5,7,5,7,3,6,6,7,26
2,4,1,5,5,4,3,3,8,10,8,8,3,5,9,10,65.2258064516129,-26.666666666666668,59.26827143488585,-22.589187979446578,91.6,-167.0,1.1013448378201192,-1.9277896934444432,0,6,0,6,1,2,7,7,5.964601769911504,-0.6356968215158925,5.702161973457205,-0.6527753992511416,5.088888888888889,-0.540453074433657,1.5974601512943754,-0.19981425460481222,7,11,7,9,2,4,9,10,32
7,3,7,3,9,3,1,4,6,8,6,9,4,7,8,8,642.0,-10.093023255813954,655.5312437412376,-16.038598649536556,117.0,-29.5,3.741983001494309,-2.1131156289024813,1,3,0,6,0,6,1,5,214.0,-1.946188340807175,133.90612854395937,-1.5717299038541441,39.0,-1.9666666666666666,1.2191337233797026,-0.3717706346455635,5,9,5,9,3,7,8,8,30
3,3,2,3,4,4,7,7,6,10,6,9,4,7,7,8,22.333333333333332,-7.94,19.47295495697259,-7.926321787300391,12.444444444444445,-17.0,1.0,-1.8528389062621742,1,6,1,6,1,6,10,5,56.69230769230769,-0.634185303514377,61.89589335482352,-0.48264097731882627,14.0,-0.38202247191011235,1.785489213319714,-0.30684003359660655,6,11,5,10,4,8,7,8,30
9,2,10,2,11,3,4,3,12,14,12,14,7,12,12,15,37.92831016825165,-4.762678736755478,21.91213443795116,-3.653030159652479,1.0013089005235603,-0.3979933110367893,1.7735370598698508,-1.134197833365321,11,3,11,3,13,2,4,2,144.8268156424581,-0.9640797118047603,90.07936675825056,-0.9466395391526984,20.13157894736842,-0.6346666666666667,1.2007853345755466,-1.1211202730813372,11,15,11,15,6,12,13,14,49
2,3,2,2,1,5,0,4,6,8,7,8,2,3,8,10,19.933333333333334,-4.583333333333333,18.50542971352432,-1.080864268523392,9.2,-6.5,1.487942926608667,-1.9568600997066343,0,4,0,6,2,3,5,5,1.812121212121212,-0.514018691588785,1.5596061210786982,-0.3657385043651867,1.2105263157894737,-0.28888888888888886,1.0,-0.21520772620269338,4,7,6,8,3,2,9,9,28
2,2,3,3,4,5,7,3,7,11,7,10,2,5,10,13,887.375,-7.186732186732187,1397.6854491292386,-15.49664938721158,524.0,145.0,2.803624340037214,1.0,1,6,1,6,0,3,0,3,6.465391621129326,-1.017037552155772,7.226766467420597,-0.7260477492799245,2.7724867724867726,-0.6196581196581197,1.3128775669625237,-1.2069537033626754,9,12,8,11,1,4,10,13,39
8,3,8,3,8,2,7,4,6,7,4,7,5,8,7,10,229.0,-7.88,244.96872483221475,-8.454508202319323,31.0,-8.0,1.9966552074470787,1.0,0,3,0,4,0,6,2,1,229.0,-4.191489361702128,235.486064516129,-3.2290633069880252,31.0,-2.2857142857142856,2.1840223551226137,-1.0,5,8,4,8,6,8,7,10,28
5,4,5,4,8,5,1,2,6,5,5,5,3,5,6,6,4.812716262975779,-2.570330022428709,3.6207956877182466,-3.2552251090089137,1.3534338358458962,-1.3624161073825503,1.677893944138674,-1.3896839362059648,3,3,4,3,8,2,4,3,94.29661016949153,-1.379535683576956,66.88556515232364,-1.5042471265239281,13.466666666666667,-0.6655737704918033,1.046484113359616,-0.42279504349005664,5,6,4,6,3,5,6,5,15
5,5,7,4,25,5,3,4,15,16,14,15,13,17,14,14,3.696219323457882,-1.456242532855436,2.7261960329316897,-0.9816174832194688,1.1224209078404401,-0.7222222222222222,1.631581951634634,-1.3022645001600464,4,2,3,2,22,0,3,3,4.953481481481481,-0.9551376236653932,3.4787226342383284,-1.1763466806564729,1.9854014598540146,-0.9122807017543859,1.0523166043844683,-1.5568309704803254,16,16,15,15,14,17,13,14,49
3,2,3,2,4,2,5,3,4,4,4,4,2,2,5,5,4.748466257668712,-2.2969924812030076,3.217804706924188,-2.2044424284875483,1.0,-0.890625,1.6602081312048602,-1.1529489169187073,2,1,3,1,2,1,1,2,774.0,-0.7904269081500647,696.8522621113027,-0.690610734690086,155.0,-0.3877551020408163,1.4947284131856398,-0.4937752410432351,4,4,4,4,3,1,4,5,15
4,3,3,3,26,3,5,5,16,18,15,18,9,17,17,17,3.2737702068486008,-2.9917922497308935,2.5317198543841175,-2.964270138592977,1.0,-0.6190476190476191,1.3286579963299592,-1.0219949440900458,1,2,2,2,19,2,7,4,3.0093472876887435,-1.0419400187441425,2.54608013772752,-1.201681071242968,1.9308755760368663,-0.4262295081967213,1.6512450049806464,-0.8191986323848689,17,18,16,18,11,17,17,17,49
12,4,12,4,16,2,17,1,7,8,7,9,8,9,7,10,2.3375,-1.6923076923076923,2.164252699574616,-1.4714277878546518,1.13,-0.3333333333333333,1.0,-0.7953394647101374,5,3,5,1,11,5,17,3,2618.0,-0.7191283292978208,5022.628787878788,-0.8865253419566614,113.0,-0.21428571428571427,3.1251935220235683,-1.8399107516385442,8,8,8,9,7,10,8,11,34
0,1,0,2,0,2,2,4,8,9,7,9,4,7,6,9,1047.0,-74.28571428571429,2595.804677507767,-45.023576965551406,140.0,-41.0,3.111149768127347,-1.3039522894976245,0,5,1,6,0,4,2,2,1.0,-2.905027932960894,1.0,-2.629383344979674,1.0,-2.7333333333333334,1.2020460473663142,-4.395105017908556,7,10,8,10,3,7,7,9,31
1,2,1,2,0,0,4,3,9,10,10,10,7,6,8,11,22.833333333333332,-1.8846153846153846,21.90136966126657,-3.5397225040832168,10.0,-1.5,2.235899141603449,1.1199408641201425,3,4,3,4,1,4,0,2,1.7792207792207793,-0.8166666666666667,1.4451264130792862,-1.4241468292086554,1.0,1.0,1.697666474143153,-1.4698809331361928,10,11,11,11,8,9,8,10,35
4,5,5,5,8,2,4,3,10,14,11,15,4,12,15,18,1.0,-0.09544879898862199,1.0,-0.0802022631103246,1.0,-0.02922077922077922,1.0,-0.830757099936104,6,0,6,0,4,0,4,2,1624.0,-0.611336032388664,4395.773333333332,-0.6290716355427616,317.0,-0.5,2.7387085787388155,-1.0,11,13,12,15,6,12,15,17,43
5,1,6,3,16,2,10,6,14,14,14,14,12,15,13,14,4.307552136059932,-0.9023000067055589,2.8088196213578445,-0.8359329588135445,1.1683168316831682,-0.8353658536585366,1.4797142724423258,-1.1611105831538275,4,2,4,2,13,1,4,2,6.7884492661135925,-0.9298597194388778,5.656292925051108,-0.9234240424459904,1.907621247113164,-2.1076923076923078,1.8350056419067222,-0.9424424292196524,15,14,15,14,13,15,13,14,49
3,1,1,1,3,1,1,2,0,1,1,1,0,1,1,1,1.0,0.692,1.0570879899919268,-1.0536235686560302,1.0,0.825,1.356522466606037,1.9354863772885775,3,1,2,1,3,1,0,2,5.021671826625387,0.19748858447488585,3.736185702621058,-0.07374226935181119,2.558659217877095,0.16019417475728157,1.0064953977869906,-0.17441416562080855,0,1,1,1,0,1,0,0,4
7,7,7,7,8,6,9,4,8,9,8,9,4,8,4,9,2.1789137380191694,-1.6577017114914425,1.899576819398068,-1.5833432515769998,1.9461538461538461,-3.888888888888889,1.0,-2.2620164770161866,1,7,1,7,2,5,16,3,2.788225674570728,-0.5543744889615699,2.7806681876647787,-0.5301363238928981,1.4293785310734464,-0.1977401129943503,1.2006444903872224,-0.02926216621814145,7,9,7,9,6,7,4,8,33
1,5,0,2,0,1,1,4,6,11,7,13,2,10,6,12,351.0,-7.769230769230769,3766.9182156133825,-4.0504923426108475,114.0,-3.8333333333333335,12.65578531598513,-1.0000753882494848,0,5,1,10,0,2,1,5,1.0833333333333333,-1.578125,1.0,3.2278725289582346,1.0,2.5555555555555554,2.024415396894347,-1.0,4,11,8,13,2,10,7,13,29
4,5,5,6,14,3,8,7,15,16,15,16,12,15,15,17,4.0291382517048975,-0.726937984496124,2.6441545773060855,-0.7079826926274579,1.0,-0.8087431693989071,1.6576692021722526,-1.3209111370192597,6,1,7,1,11,0,3,3,8.226582278481013,-0.8798967863007272,5.095966680729533,-0.8871047239947399,4.705882352941177,-1.1044776119402986,1.3427432826893004,-1.0470127056797907,16,16,16,16,12,15,14,17,49
2,1,2,1,1,3,2,3,9,13,11,15,6,12,9,17,9330.0,-1.219234360410831,36826.52428571427,-1.5228169901859583,458.0,-197.0,1.0258653621027467,-0.5166306306306306,2,2,3,2,1,1,3,2,2.9856,-1.3974743150684932,2.2227315474787774,-1.581220277163039,1.0700934579439252,-0.8954545454545455,6.607142857142857,-3.0683390450126846,9,13,11,15,6,10,11,17,44
2,1,4,1,26,2,5,3,13,15,14,16,11,16,15,16,4.093257097791798,-1.3584579391720069,1.693920309173657,-1.2443644921094221,1.0269607843137254,-0.8859060402684564,1.1590369248661037,-1.1125935006183643,4,4,5,3,26,5,6,2,7.666543574593796,-1.0203224081289632,6.242975583185289,-1.0683973083491978,2.3806818181818183,-1.5172413793103448,1.6072128912110064,-7.021026267180715,13,16,14,17,13,17,14,15,49
1,2,1,2,1,2,3,6,4,6,4,8,3,5,7,7,4805.0,-220.5,56882.86980920314,-884.3485135647372,436.0,-47.0,13.09979929815066,9.363075196408529,0,3,0,2,0,2,0,1,1.3000541125541125,-1.1929666366095582,1.2483341099301484,-1.619776365175858,1.028301886792453,-7.833333333333333,1.10656399437551,-0.9035035468673851,2,6,3,7,1,5,7,7,26
2,1,2,2,3,2,1,1,3,3,3,3,3,3,3,4,3.1515090135709944,-1.0111753006913533,2.6266396308483775,-3.5234463928129705,1.1054054054054054,-0.6904761904761905,1.651403226883399,-1.0073977889443326,4,2,4,2,5,3,3,4,12.64959349593496,-0.8435648257881014,7.753951901095698,-0.8272485913280107,2.21680216802168,-0.23577235772357724,1.679560246580595,-0.39729599773873164,3,3,3,3,3,2,4,3,11
1,1,0,0,0,0,4,3,5,9,7,12,4,9,8,10,690.0,-3.024,1635.8204081632653,-4.515856550088919,116.0,-2.4545454545454546,7.735365000388712,-1.0,0,6,1,6,0,3,1,2,1.725,-2.5369127516778525,1.0,1.0,1.0,1.0,4.2505382591162295,-2.874506041002466,5,10,7,13,3,8,8,10,26
7,5,7,5,10,5,0,2,9,11,9,11,5,9,10,12,9.013086989992301,-17.68320610687023,6.458926619652934,-12.2687359063379,1.5731462925851702,48.2,1.6539540773048427,-1.1142692602186726,7,2,9,1,5,1,4,3,201.86206896551724,-0.9595112353733043,141.5729260136258,-0.9546228278942326,28.035714285714285,-0.5683962264150944,1.0,-0.3361512315943427,9,12,9,11,4,9,11,11,29
4,3,5,3,12,1,4,5,15,19,15,19,11,16,15,18,202.20238095238096,-1.0753413390360256,150.17800361360327,-0.9789221487029828,34.78947368421053,-0.41652613827993257,1.5022447814103215,-1.022115522428515,1,2,1,2,1,1,7,2,27.307073954983924,-1.1841318721130332,25.41882763959846,-1.073615973773966,8.060975609756097,-0.7243401759530792,1.657046350554455,-1.094970363055299,14,18,14,18,10,16,15,18,49
